,gen_title,title,model_answer_main_query,bing_return,model_ans_1,model_ans_2,model_ans_3,neural_ans1_list,neural_ans1_prob,neural_ans2_list,neural_ans2_prob,neural_ans3_list,neural_ans3_prob,neural_ans4_list,neural_ans4_prob
945,Distributed Systems Security and Authentication,Systems security: Distributed systems security,"

1. Distributed Systems Security and Authentication
2. System Security: An Introduction to Distributed Services and Protocols
3. Design and Analysis of Distributed System Security
4. Network Security and Cryptography: An Introduction to Secure Network Communication using Protocols and Cryptographic Algorithms
5. Network Security: Protecting and Securing Distributed Network Services",False," Ghitas Russu, Raluca Alexandru"," Ralf H. Reussner, Anup K. Ghosh"," Marco Gotta, Riccardo Sisto","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', ' \n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
946,System Security: An Introduction to Distributed Services and Protocols,Systems security: Distributed systems security,"

1. Distributed Systems Security and Authentication
2. System Security: An Introduction to Distributed Services and Protocols
3. Design and Analysis of Distributed System Security
4. Network Security and Cryptography: An Introduction to Secure Network Communication using Protocols and Cryptographic Algorithms
5. Network Security: Protecting and Securing Distributed Network Services",False," Marianne Clay, Reg Brereton"," Ranald Clouth, Klaus Pflanzl"," John Viega, Matt Messier","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo.', '\nNo', '\nNo', ' \nNo.', ' \nNo.', '\nNo.', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\nNo', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",0.9
947,Design and Analysis of Distributed System Security,Systems security: Distributed systems security,"

1. Distributed Systems Security and Authentication
2. System Security: An Introduction to Distributed Services and Protocols
3. Design and Analysis of Distributed System Security
4. Network Security and Cryptography: An Introduction to Secure Network Communication using Protocols and Cryptographic Algorithms
5. Network Security: Protecting and Securing Distributed Network Services",False," Walter F. Tichy, Dieter Gollmann"," Alexander Yarom, Steffen Schulz, Vladimir Kiriansky"," Jeffrey Priest, Joseph Steffen","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: These are two distinct lists of authors with no overlap.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo.', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes.', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
948,Network Security and Cryptography: An Introduction to Secure Network Communication using Protocols and Cryptographic Algorithms,Systems security: Distributed systems security,"

1. Distributed Systems Security and Authentication
2. System Security: An Introduction to Distributed Services and Protocols
3. Design and Analysis of Distributed System Security
4. Network Security and Cryptography: An Introduction to Secure Network Communication using Protocols and Cryptographic Algorithms
5. Network Security: Protecting and Securing Distributed Network Services",False," Jan L. A. van De Kamp, Wiard J. H. Koehoorn"," Guido Tytgat, Thijs Veugen"," Gaurav R. Shah, Shruti Pawar","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any overlapping authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo', '\nNo.', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes.', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
949,Network Security: Protecting and Securing Distributed Network Services,Systems security: Distributed systems security,"

1. Distributed Systems Security and Authentication
2. System Security: An Introduction to Distributed Services and Protocols
3. Design and Analysis of Distributed System Security
4. Network Security and Cryptography: An Introduction to Secure Network Communication using Protocols and Cryptographic Algorithms
5. Network Security: Protecting and Securing Distributed Network Services",False," David Bednall, David Clarke, Mark Lewis, Stephen Cobb "," Chris Brenton, John Strailer"," Rita Chestnut, Devin Kowatch","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
950,Application of Metabolomics in the Drug Discovery Process,Life and medical sciences: Metabolomics / metabonomics,"

1. Application of Metabolomics in the Drug Discovery Process 
2. The Role of Metabolomics in Personalized Medicine 
3. Metabolomics in Neuronal Injury and Disease 
4. Metabonomics/Metabolomics – Small Molecules as Clinical Biomarkers 
5. Molecular, metabolic and mechanistic aspects of Metabolomics and Metabonomics",False," Ryan Van Wert, E. Vouros"," Jesús E Fernández-Alvarez, Miguel Carbajo, Jorge F Masaguer"," Kevin Hou, Christopher J. Edge","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\nYes', '\n\nYes', ' \n\nYes']",1.0
951,The Role of Metabolomics in Personalized Medicine,Life and medical sciences: Metabolomics / metabonomics,"

1. Application of Metabolomics in the Drug Discovery Process 
2. The Role of Metabolomics in Personalized Medicine 
3. Metabolomics in Neuronal Injury and Disease 
4. Metabonomics/Metabolomics – Small Molecules as Clinical Biomarkers 
5. Molecular, metabolic and mechanistic aspects of Metabolomics and Metabonomics",True," Manabu Minami, Shigetada Nakanishi"," Dagli, Ilkin, Sahin"," Tatiana Kantz, Andrey Kovalev, Alexey Shabunin","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo.', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
952,Metabolomics in Neuronal Injury and Disease,Life and medical sciences: Metabolomics / metabonomics,"

1. Application of Metabolomics in the Drug Discovery Process 
2. The Role of Metabolomics in Personalized Medicine 
3. Metabolomics in Neuronal Injury and Disease 
4. Metabonomics/Metabolomics – Small Molecules as Clinical Biomarkers 
5. Molecular, metabolic and mechanistic aspects of Metabolomics and Metabonomics",False," María Luz Martínez-Vázquez, Francisco Villalobos-Molina, Eduardo Cardona-Gómez"," Alfredo Alayon-Torres, Jorge Pastor-Vargas, Marcos Masjuan-Pla."," Maya S. Tamari, Liberty J. Stanimir-Straykovski, Chunru Lin","[' 0% JUSTIFICATION: The two lists contain no overlapping authors.', ' 0 JUSTIFICATION: The two lists are of different authors.', ' 0% JUSTIFICATION: The two lists contain no overlapping authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', ' \n\nYes']",1.0,"['\nNo', '\nNo', ' \nNo.', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo.', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes.', '\n\nYes', '\n\nYes']",1.0
953,Metabonomics/Metabolomics – Small Molecules as Clinical Biomarkers,Life and medical sciences: Metabolomics / metabonomics,"

1. Application of Metabolomics in the Drug Discovery Process 
2. The Role of Metabolomics in Personalized Medicine 
3. Metabolomics in Neuronal Injury and Disease 
4. Metabonomics/Metabolomics – Small Molecules as Clinical Biomarkers 
5. Molecular, metabolic and mechanistic aspects of Metabolomics and Metabonomics",False," Katerina Koutsoumani, Yannis Papanikolaou"," Prasad Kalaga, Preethish-Kumar Mahadevan"," Ping Lu, William D. Gardner, Jing Wang","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
954,"Molecular, metabolic and mechanistic aspects of Metabolomics and Metabonomics",Life and medical sciences: Metabolomics / metabonomics,"

1. Application of Metabolomics in the Drug Discovery Process 
2. The Role of Metabolomics in Personalized Medicine 
3. Metabolomics in Neuronal Injury and Disease 
4. Metabonomics/Metabolomics – Small Molecules as Clinical Biomarkers 
5. Molecular, metabolic and mechanistic aspects of Metabolomics and Metabonomics",False," Frances H. Arnold, George N. Bennett"," John Nicholson, Carl Lindon, Harry Helyar."," Luigi Andrea
Novella, Caterina Metallo, Salvatore Rossano,
Rosa Maria Malacarne, Beatrice Passarini.","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists contain no overlapping authors.']",0.0,"['\n\nYes', '\n\nNo', '\n\nYes', '\n\nNo', '\n\nYes', '\n\nNo', '\n\nYes', '\n\nNo', '\n\nYes', '\n\nYes']",0.6,"['\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo.']",0.0,"['\n\nNo', '\n\nYes', '\n\nYes', '\n\nNo', '\n\nYes', '\n\nYes.', '\n\nNo', ' \n\nNo', '\n\nYes', '\n\nNo']",0.5
955,Designing Software Architecture,Software creation and management: Designing software,"

1. Designing Software Architecture
2. Designing Software Product Lines with UML
3. Design Patterns : Elements of Reusable Object-Oriented Software
4. Object-Oriented Software Engineering: Using UML, Patterns and Java
5. The Manager's Guide to Software Engineering: A Real-World Approach to Building Quality Software",True," Aditya Yadav, Arun Nadiminti"," Richard L. Martin, Felix Bachmann, Len Bass, Paulo Merson, Shveta Murarka, David Braynard"," Mark Richards, Dinesh Batra","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo.', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes.', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
956,Designing Software Product Lines with UML,Software creation and management: Designing software,"

1. Designing Software Architecture
2. Designing Software Product Lines with UML
3. Design Patterns : Elements of Reusable Object-Oriented Software
4. Object-Oriented Software Engineering: Using UML, Patterns and Java
5. The Manager's Guide to Software Engineering: A Real-World Approach to Building Quality Software",True," Paul Clements, Rick Kazman, Linda Northrop"," Paul Clements, Linda Northrop, Mark Kazman, Erik S. Overbeek."," Paul Clements, Linda Northrop","[' 75% JUSTIFICATION: There are 4 authors in the first list and 3 authors in the second list. Two of the authors (Paul Clements and Linda Northrop) are the same in both lists, and there is a variation of the third', ' 50% JUSTIFICATION: There is one author in common, Paul Clements, which is 50% of the total authors in both lists.', ' 100% JUSTIFICATION: Both lists contain the same authors in the same order.']",0.75,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
957,Design Patterns : Elements of Reusable Object-Oriented Software,Software creation and management: Designing software,"

1. Designing Software Architecture
2. Designing Software Product Lines with UML
3. Design Patterns : Elements of Reusable Object-Oriented Software
4. Object-Oriented Software Engineering: Using UML, Patterns and Java
5. The Manager's Guide to Software Engineering: A Real-World Approach to Building Quality Software",True," Erich Gamma, Richard Helm, Ralph Johnson, John Vlissides."," Erich Gamma, Richard Helm, Ralph Johnson, John Vlissides"," Erich Gamma, Richard Helm, Ralph Johnson, John Vlissides","[' 100% JUSTIFICATION: Both lists contain the same authors in the same order.', ' 100% JUSTIFICATION: Both lists contain the same authors in the same order.', ' 100% JUSTIFICATION: Both lists are identical.']",1.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', ' \n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nYes', '\nYes', '\nYes', '\nYes', '\nYes', '\nYes', '\nYes', '\nYes', '\nYes', '\nYes.']",1.0,"['\n\nYes.', '\n\nYes.', '\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
958,"Object-Oriented Software Engineering: Using UML, Patterns and Java",Software creation and management: Designing software,"

1. Designing Software Architecture
2. Designing Software Product Lines with UML
3. Design Patterns : Elements of Reusable Object-Oriented Software
4. Object-Oriented Software Engineering: Using UML, Patterns and Java
5. The Manager's Guide to Software Engineering: A Real-World Approach to Building Quality Software",True," Bernd Bruegge, Allen H. Dutoit"," Bernd Bruegge, Allen H. Dutoit"," Bernd Bruegge, Allen H. Dutoit","[' 100% JUSTIFICATION: Both lists contain the same authors in the same order.', ' 100% JUSTIFICATION: Both lists contain the same authors in the same order.', ' 100% JUSTIFICATION: Both lists contain the same authors in the same order.']",1.0,"[' \n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nYes', '\nYes', '\nYes', '\nYes', '\nNo', '\nYes', '\nYes', '\nNo', '\nNo', '\nNo']",0.6,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
959,The Manager's Guide to Software Engineering: A Real-World Approach to Building Quality Software,Software creation and management: Designing software,"

1. Designing Software Architecture
2. Designing Software Product Lines with UML
3. Design Patterns : Elements of Reusable Object-Oriented Software
4. Object-Oriented Software Engineering: Using UML, Patterns and Java
5. The Manager's Guide to Software Engineering: A Real-World Approach to Building Quality Software",False," Derrick Morris, John Estrella, Jeff Tyler"," Alan Dennis, Barbara Haley Wixom, David Tegarden"," Christine B. Tayntor, Robert Lichtenberger","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
960,Computer Cartography,Computers in other domains: Cartography,"

1. Computer Cartography
2. GIS, Spatial Analysis, and Cartographic Modeling 
3. Cartographic Data Visualization
4. Cartography: Thematic Map Design
5. Maps in the Humanities and Social Sciences: Cartography and Visualization for Cultural Narratives",True," Mark Fox, David Cowen"," Brian H. Winkel, Elizabeth S. Wenk"," Peter Fisher, Keith Clarke","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0% JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo.', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', ' \n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
961,"GIS, Spatial Analysis, and Cartographic Modeling",Computers in other domains: Cartography,"

1. Computer Cartography
2. GIS, Spatial Analysis, and Cartographic Modeling 
3. Cartographic Data Visualization
4. Cartography: Thematic Map Design
5. Maps in the Humanities and Social Sciences: Cartography and Visualization for Cultural Narratives",False," David Grossman, Arthur H. Robinson"," Stephen McDaniel, Dana Tomlin"," Stephen K. Weigner, Andrew J. K baffled","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The first list is not a list of authors.', ' 0 JUSTIFICATION: The first list is not a list of authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo.', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes.', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes.']",1.0
